"No.","Time","Source","Destination","Protocol","Length","Info"
"1557","12.434722","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=3381 Ack=577741 Win=663040 Len=0 TSval=4115039745 TSecr=1070644992"
"1558","13.623137","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=3381 Ack=577741 Win=665728 Len=0 TSval=4115039745 TSecr=1070644992 SLE=579089 SRE=580437"
"1559","12.438706","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=3381 Ack=580437 Win=668416 Len=0 TSval=4115039745 TSecr=1070644992"
"1560","12.440027","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=3381 Ack=583133 Win=673920 Len=0 TSval=4115039745 TSecr=1070644993"
"1561","12.443896","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1562","12.478126","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1563","12.506321","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=602005 Ack=3381 Win=75264 Len=1348 TSval=1070645001 TSecr=4115039606"
"1564","12.529650","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1565","12.555612","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=699061 Ack=3381 Win=75264 Len=1348 TSval=1070645037 TSecr=4115039617"
"1566","12.576543","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=3381 Ack=713889 Win=935424 Len=0 TSval=4115039803 TSecr=1070645039"
"1567","12.577883","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1568","12.598656","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=3381 Ack=715237 Win=938112 Len=0 TSval=4115039804 TSecr=1070645039"
"1569","12.600897","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1570","12.657822","223.196.57.16","192.168.43.6","TLSv1.3","4110","[TCP Previous segment not captured] , Continuation Data"
"1571","13.651535","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"1572","12.762545","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1573","12.791477","223.196.57.16","192.168.43.6","TCP","4110","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=747589 Ack=3381 Win=75264 Len=4044 TSval=1070645045 TSecr=4115039676"
"1574","12.869898","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1575","12.983034","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=3381 Ack=747589 Win=1002752 Len=0 TSval=4115039843 TSecr=1070645044"
"1576","12.984722","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=3381 Ack=747589 Win=1005440 Len=0 TSval=4115039844 TSecr=1070645044 SLE=751633 SRE=752981"
"1577","12.985652","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=3381 Ack=752981 Win=1013504 Len=0 TSval=4115039844 TSecr=1070645045"
"1578","13.677969","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=3381 Ack=758373 Win=1024384 Len=0 TSval=4115039844 TSecr=1070645046"
"1579","13.678055","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1580","13.451806","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1581","13.484934","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1582","13.519192","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1583","13.549863","192.168.43.6","223.196.57.16","TLSv1.3","1503","[TCP ACKed unseen segment] , Application Data"
"1584","13.580473","223.196.57.16","192.168.43.6","TCP","66","[TCP Previous segment not captured] 443  >  53454 [ACK] Seq=816242 Ack=4818 Win=78080 Len=0 TSval=1070645244 TSecr=4115039878"
"1585","13.584252","223.196.57.16","192.168.43.6","TLSv1.3","1414","Application Data"
"1586","13.616040","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=4818 Ack=817590 Win=1142912 Len=0 TSval=4115040003 TSecr=1070645285"
"1587","13.619574","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53454 [ACK] Seq=818938 Ack=4818 Win=78080 Len=1348 TSval=1070645285 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1588","13.647230","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=4818 Ack=817590 Win=1145728 Len=0 TSval=4115040003 TSecr=1070645285 SLE=818938 SRE=820286"
"1589","13.651922","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=817590 Ack=4818 Win=78080 Len=1348 TSval=1070645285 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1590","13.687225","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=820286 Win=1148416 Len=0 TSval=4115040006 TSecr=1070645285"
"1591","13.689152","223.196.57.16","192.168.43.6","TCP","2762","443  >  53454 [ACK] Seq=820286 Ack=4818 Win=78080 Len=2696 TSval=1070645285 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1592","13.745952","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=822982 Win=1153792 Len=0 TSval=4115040007 TSecr=1070645285"
"1593","13.754149","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53454 [ACK] Seq=824330 Ack=4818 Win=78080 Len=1348 TSval=1070645285 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1594","13.757250","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=822982 Ack=4818 Win=78080 Len=1348 TSval=1070645285 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1595","13.805574","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=4818 Ack=822982 Win=1156480 Len=0 TSval=4115040007 TSecr=1070645285 SLE=824330 SRE=825678"
"1596","13.810154","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=825678 Win=1159168 Len=0 TSval=4115040007 TSecr=1070645285"
"1597","13.1050477","223.196.57.16","192.168.43.6","TCP","1414","443  >  53454 [ACK] Seq=825678 Ack=4818 Win=78080 Len=1348 TSval=1070645285 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1598","13.1086042","223.196.57.16","192.168.43.6","TCP","1414","443  >  53454 [ACK] Seq=827026 Ack=4818 Win=78080 Len=1348 TSval=1070645286 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1599","13.824367","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53454 [ACK] Seq=829722 Ack=4818 Win=78080 Len=1348 TSval=1070645286 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1600","13.803103","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53454 [ACK] Seq=828374 Ack=4818 Win=78080 Len=1348 TSval=1070645286 TSecr=4115039878"
"1601","13.830797","223.196.57.16","192.168.43.6","TCP","1414","443  >  53454 [ACK] Seq=831070 Ack=4818 Win=78080 Len=1348 TSval=1070645286 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1602","14.134008","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53454 [ACK] Seq=836462 Ack=4818 Win=78080 Len=1348 TSval=1070645287 TSecr=4115039878"
"1603","14.168989","223.196.57.16","192.168.43.6","TCP","4110","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=832418 Ack=4818 Win=78080 Len=4044 TSval=1070645287 TSecr=4115039878 [TCP segment of a reassembled PDU]"
"1604","14.266166","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=827026 Win=1161856 Len=0 TSval=4115040061 TSecr=1070645285"
"1605","14.269060","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=828374 Win=1164544 Len=0 TSval=4115040061 TSecr=1070645286"
"1606","14.271032","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=4818 Ack=828374 Win=1167232 Len=0 TSval=4115040061 TSecr=1070645286 SLE=829722 SRE=831070"
"1607","13.847550","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=831070 Win=1169920 Len=0 TSval=4115040061 TSecr=1070645286"
"1608","13.847655","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=832418 Win=1172608 Len=0 TSval=4115040061 TSecr=1070645286"
"1609","13.847769","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=4818 Ack=832418 Win=1175296 Len=0 TSval=4115040061 TSecr=1070645286 SLE=836462 SRE=837810"
"1610","14.275657","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=837810 Win=1183360 Len=0 TSval=4115040061 TSecr=1070645287"
"1611","13.800863","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1612","13.850939","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1613","14.339522","223.196.57.16","192.168.43.6","TCP","2762","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=839158 Ack=4818 Win=78080 Len=2696 TSval=1070645288 TSecr=4115039878"
"1614","13.860281","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1615","13.864170","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=843202 Ack=4818 Win=78080 Len=1348 TSval=1070645289 TSecr=4115039878"
"1616","14.473068","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1617","14.531456","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=839158 Win=1186048 Len=0 TSval=4115040061 TSecr=1070645288"
"1618","13.873702","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=4818 Ack=839158 Win=1188864 Len=0 TSval=4115040061 TSecr=1070645288 SLE=841854 SRE=843202"
"1619","13.873835","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=843202 Win=1194240 Len=0 TSval=4115040061 TSecr=1070645288"
"1620","14.536189","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=4818 Ack=843202 Win=1196928 Len=0 TSval=4115040061 TSecr=1070645288 SLE=844550 SRE=845898"
"1621","14.537481","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=845898 Win=1199616 Len=0 TSval=4115040061 TSecr=1070645289"
"1622","14.538192","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=848594 Win=1204992 Len=0 TSval=4115040062 TSecr=1070645289"
"1623","14.538912","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1624","13.878249","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=849942 Win=1207680 Len=0 TSval=4115040062 TSecr=1070645290"
"1625","14.582209","223.196.57.16","192.168.43.6","TLSv1.3","4110","Continuation Data"
"1626","14.1208281","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1627","13.815895","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1628","14.1466765","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=853986 Win=1215744 Len=0 TSval=4115040066 TSecr=1070645290"
"1629","14.1468210","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=859378 Win=1226496 Len=0 TSval=4115040066 TSecr=1070645291"
"1630","14.1468868","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=864770 Win=1237376 Len=0 TSval=4115040066 TSecr=1070645292"
"1631","13.817081","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1632","14.1598141","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1633","14.1635497","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1634","14.1970081","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=872858 Ack=4818 Win=78080 Len=1348 TSval=1070645293 TSecr=4115039878"
"1635","14.2014458","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=870162 Win=1248128 Len=0 TSval=4115040070 TSecr=1070645292"
"1636","14.2017629","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=872858 Win=1253504 Len=0 TSval=4115040070 TSecr=1070645293"
"1637","14.2019865","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=4818 Ack=872858 Win=1256192 Len=0 TSval=4115040070 TSecr=1070645293 SLE=874206 SRE=875554"
"1638","14.2021449","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=875554 Win=1258880 Len=0 TSval=4115040070 TSecr=1070645293"
"1639","14.022701","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1640","14.039852","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1641","-13.1040328","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=880946 Ack=4818 Win=78080 Len=1348 TSval=1070645295 TSecr=4115039878"
"1642","-13.1008128","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=880946 Win=1269632 Len=0 TSval=4115040070 TSecr=1070645294"
"1643","-13.1002730","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=4818 Ack=880946 Win=1272320 Len=0 TSval=4115040070 TSecr=1070645294 SLE=882294 SRE=883642"
"1644","14.049808","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=883642 Win=1275136 Len=0 TSval=4115040070 TSecr=1070645295"
"1645","-13.998038","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1646","-13.934537","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"1647","14.069241","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=886338 Win=1280512 Len=0 TSval=4115040070 TSecr=1070645295"
"1648","-13.803078","192.168.43.6","223.196.57.16","TCP","78","[TCP Window Update] 53454  >  443 [ACK] Seq=4818 Ack=886338 Win=1285888 Len=0 TSval=4115040070 TSecr=1070645295 SLE=887686 SRE=890382"
"1649","-13.801257","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=886338 Ack=4818 Win=78080 Len=1348 TSval=1070645296 TSecr=4115039878"
"1650","-13.757738","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1651","13.828157","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1652","-13.560406","223.196.57.16","192.168.43.6","TLSv1.3","5458","[TCP Previous segment not captured] , Continuation Data"
"1653","14.109375","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"1654","-13.317350","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"1655","-13.223487","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=979350 Ack=4818 Win=78080 Len=1348 TSval=1070645311 TSecr=4115039878"
"1656","14.131812","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1657","-13.033227","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1658","14.196055","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"1659","13.538180","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1660","14.220276","192.168.43.6","223.196.57.16","TCP","78","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=4818 Ack=1211206 Win=1385728 Len=0 TSval=4115040232 TSecr=1070645349 SLE=1212554 SRE=1213902"
"1661","13.706468","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=4818 Ack=1213902 Win=1384064 Len=0 TSval=4115040233 TSecr=1070645349"
"1662","13.707858","223.196.57.16","192.168.43.6","TLSv1.3","2762","[TCP Previous segment not captured] , Continuation Data"
"1663","13.845554","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1664","13.895160","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1665","14.1310052","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1666","14.1339655","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1667","14.1364951","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=4818 Ack=1274562 Win=1388160 Len=0 TSval=4115040306 TSecr=1070645588"
"1668","14.1367278","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1669","13.859683","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1670","14.1495750","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1671","14.1530618","192.168.43.6","223.196.57.16","TCP","78","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=4818 Ack=1282650 Win=1388160 Len=0 TSval=4115040324 TSecr=1070645593 SLE=1283998 SRE=1285346"
"1672","13.860670","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53454 [ACK] Seq=1282650 Ack=4818 Win=78080 Len=1348 TSval=1070645614 TSecr=4115040066"
"1673","14.1561863","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1674","14.1592881","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=1285346 Win=1385728 Len=0 TSval=4115040380 TSecr=1070645614"
"1675","14.1595177","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1676","14.1626234","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=1288042 Win=1390592 Len=0 TSval=4115040380 TSecr=1070645614"
"1677","13.861625","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1678","14.1692693","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=1290738 Win=1390592 Len=0 TSval=4115040389 TSecr=1070645614"
"1679","14.419406","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1680","14.1761109","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1681","14.1800475","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=1293434 Ack=4818 Win=78080 Len=1348 TSval=1070645615 TSecr=4115040070"
"1682","-13.1046515","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1683","-13.987642","223.196.57.16","192.168.43.6","TCP","66","[TCP Dup ACK 1584#1] 443  >  53454 [ACK] Seq=1298826 Ack=4818 Win=78080 Len=0 TSval=1070645616 TSecr=4115040076"
"1684","14.480853","223.196.57.16","192.168.43.6","TLSv1.3","2762","Continuation Data"
"1685","14.486987","192.168.43.6","223.196.57.16","TCP","78","53454  >  443 [ACK] Seq=4818 Ack=1293434 Win=1387904 Len=0 TSval=4115040393 TSecr=1070645614 SLE=1294782 SRE=1296130"
"1686","-13.920553","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=1296130 Win=1385216 Len=0 TSval=4115040393 TSecr=1070645615"
"1687","-13.919461","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1688","-13.880416","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=1301522 Ack=4818 Win=78080 Len=1348 TSval=1070645616 TSecr=4115040112"
"1689","-13.842529","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1690","-13.786655","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1691","-13.748809","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=1315002 Ack=4818 Win=78080 Len=1348 TSval=1070645618 TSecr=4115040112"
"1692","14.508141","223.196.57.16","192.168.43.6","TLSv1.3","5458","Continuation Data"
"1693","-13.584898","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1694","-13.547056","223.196.57.16","192.168.43.6","TLSv1.3","1414","[TCP Previous segment not captured] , Continuation Data"
"1695","-13.520165","192.168.43.6","223.196.57.16","TCP","78","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=4818 Ack=1315002 Win=1388160 Len=0 TSval=4115040426 TSecr=1070645617 SLE=1316350 SRE=1317698"
"1696","14.527650","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=4818 Ack=1317698 Win=1385728 Len=0 TSval=4115040426 TSecr=1070645618"
"1697","14.527773","192.168.43.6","223.196.57.16","TCP","78","53454  >  443 [ACK] Seq=4818 Ack=1324438 Win=1379072 Len=0 TSval=4115040426 TSecr=1070645619 SLE=1325786 SRE=1327134"
"1698","-13.512839","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=1324438 Ack=4818 Win=78080 Len=1348 TSval=1070645620 TSecr=4115040112"
"1699","-13.457962","223.196.57.16","192.168.43.6","TLSv1.3","1414","Continuation Data"
"1700","13.801121","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=1282650 Ack=4818 Win=78080 Len=1348 TSval=1070645750 TSecr=4115040324"
"1701","-13.385165","192.168.43.6","223.196.57.16","TCP","78","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=4818 Ack=1442386 Win=1390592 Len=0 TSval=4115040476 TSecr=1070645656 SLE=1282650 SRE=1283998"
"1702","-13.381901","192.168.43.6","223.196.57.16","TLSv1.3","1460","[TCP ACKed unseen segment] , Application Data"
"1703","-13.348456","223.196.57.16","192.168.43.6","TCP","66","[TCP Previous segment not captured] 443  >  53454 [ACK] Seq=1442386 Ack=6212 Win=80896 Len=0 TSval=1070645861 TSecr=4115040476"
"1704","14.621617","223.196.57.16","192.168.43.6","TLSv1.3","5458","Application Data"
"1705","14.699663","223.196.57.16","192.168.43.6","TCP","5458","443  >  53454 [ACK] Seq=1447778 Ack=6212 Win=80896 Len=5392 TSval=1070646104 TSecr=4115040476 [TCP segment of a reassembled PDU]"
"1706","14.755441","192.168.43.6","223.196.57.16","TCP","66","[TCP ACKed unseen segment] 53454  >  443 [ACK] Seq=6212 Ack=1447778 Win=1385216 Len=0 TSval=4115041019 TSecr=1070646103"
"1707","14.761671","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=6212 Ack=1453170 Win=1379840 Len=0 TSval=4115041019 TSecr=1070646104"
"1708","14.762124","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53454 [ACK] Seq=1454518 Ack=6212 Win=80896 Len=1348 TSval=1070646104 TSecr=4115040476 [TCP segment of a reassembled PDU]"
"1709","14.776515","223.196.57.16","192.168.43.6","TCP","1414","[TCP Out-Of-Order] 443  >  53454 [ACK] Seq=1453170 Ack=6212 Win=80896 Len=1348 TSval=1070646104 TSecr=4115040476 [TCP segment of a reassembled PDU]"
"1710","14.758716","223.196.57.16","192.168.43.6","TCP","2762","443  >  53454 [ACK] Seq=1455866 Ack=6212 Win=80896 Len=2696 TSval=1070646104 TSecr=4115040476 [TCP segment of a reassembled PDU]"
"1711","14.828545","223.196.57.16","192.168.43.6","TLSv1.3","1414","Application Data [TCP segment of a reassembled PDU]"
"1712","14.764603","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1707#1] 53454  >  443 [ACK] Seq=6212 Ack=1453170 Win=1379840 Len=0 TSval=4115041019 TSecr=1070646104 SLE=1454518 SRE=1455866"
"1713","14.854364","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=6212 Ack=1455866 Win=1377152 Len=0 TSval=4115041019 TSecr=1070646104"
"1714","14.855143","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=6212 Ack=1458562 Win=1374464 Len=0 TSval=4115041019 TSecr=1070646104"
"1715","14.855954","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=6212 Ack=1459910 Win=1373184 Len=0 TSval=4115041019 TSecr=1070646105"
"1716","14.857513","223.196.57.16","192.168.43.6","TCP","4110","443  >  53454 [ACK] Seq=1459910 Ack=6212 Win=80896 Len=4044 TSval=1070646105 TSecr=4115040476 [TCP segment of a reassembled PDU]"
"1717","14.943101","223.196.57.16","192.168.43.6","TCP","1414","443  >  53454 [ACK] Seq=1463954 Ack=6212 Win=80896 Len=1348 TSval=1070646106 TSecr=4115040476 [TCP segment of a reassembled PDU]"
"1718","14.963445","223.196.57.16","192.168.43.6","TCP","1414","[TCP Previous segment not captured] 443  >  53454 [ACK] Seq=1466650 Ack=6212 Win=80896 Len=1348 TSval=1070646106 TSecr=4115040476 [TCP segment of a reassembled PDU]"
"1719","14.777253","223.196.57.16","192.168.43.6","TCP","1414","[TCP Retransmission] 443  >  53454 [ACK] Seq=1465302 Ack=6212 Win=80896 Len=1348 TSval=1070646106 TSecr=4115040476"
"1720","14.1013074","223.196.57.16","192.168.43.6","TCP","1414","443  >  53454 [ACK] Seq=1467998 Ack=6212 Win=80896 Len=1348 TSval=1070646106 TSecr=4115040476 [TCP segment of a reassembled PDU]"
"1721","14.1040197","223.196.57.16","192.168.43.6","TCP","5458","443  >  53454 [ACK] Seq=1469346 Ack=6212 Win=80896 Len=5392 TSval=1070646107 TSecr=4115040476 [TCP segment of a reassembled PDU]"
"1722","14.1143325","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=6212 Ack=1463954 Win=1384064 Len=0 TSval=4115041027 TSecr=1070646105"
"1723","14.793975","192.168.43.6","223.196.57.16","TCP","66","53454  >  443 [ACK] Seq=6212 Ack=1465302 Win=1382784 Len=0 TSval=4115041027 TSecr=1070646106"
"1724","14.1148923","192.168.43.6","223.196.57.16","TCP","78","[TCP Dup ACK 1723#1] 53454  >  443 [ACK] Seq=6212 Ack=1465302 Win=1382784 Len=0 TSval=4115041027 TSecr=1070646106 SLE=1466650 SRE=1467998"
